#,Date-Time (EST/EDT),Ch:1 - Temperature   (°C),Host Connected,Water Detect,Button Down,Button Up,End of File
5087,7/19/2023 23:20,22.359,,,,,
5088,7/19/2023 23:30,22.305,,,,,
5089,7/19/2023 23:40,22.273,,,,,
5090,7/19/2023 23:50,22.241,,,,,
5091,7/20/2023 0:00,22.187,,,,,
5092,7/20/2023 0:10,22.069,,,,,
5093,7/20/2023 0:20,21.973,,,,,
5094,7/20/2023 0:30,21.898,,,,,
5095,7/20/2023 0:40,21.78,,,,,
5096,7/20/2023 0:50,21.705,,,,,
5097,7/20/2023 1:00,21.63,,,,,
5098,7/20/2023 1:10,21.576,,,,,
5099,7/20/2023 1:20,21.522,,,,,
5100,7/20/2023 1:30,21.48,,,,,
5101,7/20/2023 1:40,21.48,,,,,
5102,7/20/2023 1:50,21.49,,,,,
5103,7/20/2023 2:00,21.522,,,,,
5104,7/20/2023 2:10,21.533,,,,,
5105,7/20/2023 2:20,21.544,,,,,
5106,7/20/2023 2:30,21.565,,,,,
5107,7/20/2023 2:40,21.598,,,,,
5108,7/20/2023 2:50,21.64,,,,,
5109,7/20/2023 3:00,21.673,,,,,
5110,7/20/2023 3:10,21.705,,,,,
5111,7/20/2023 3:20,21.748,,,,,
5112,7/20/2023 3:30,21.78,,,,,
5113,7/20/2023 3:40,21.823,,,,,
5114,7/20/2023 3:50,21.866,,,,,
5115,7/20/2023 4:00,21.898,,,,,
5116,7/20/2023 4:10,21.919,,,,,
5117,7/20/2023 4:20,21.952,,,,,
5118,7/20/2023 4:30,21.973,,,,,
5119,7/20/2023 4:40,22.005,,,,,
5120,7/20/2023 4:50,22.027,,,,,
5121,7/20/2023 5:00,22.048,,,,,
5122,7/20/2023 5:10,22.069,,,,,
5123,7/20/2023 5:20,22.069,,,,,
5124,7/20/2023 5:30,22.048,,,,,
5125,7/20/2023 5:40,22.016,,,,,
5126,7/20/2023 5:50,21.984,,,,,
5127,7/20/2023 6:00,21.952,,,,,
5128,7/20/2023 6:10,21.919,,,,,
5129,7/20/2023 6:20,21.866,,,,,
5130,7/20/2023 6:30,21.834,,,,,
5131,7/20/2023 6:40,21.78,,,,,
5132,7/20/2023 6:50,21.748,,,,,
5133,7/20/2023 7:00,21.726,,,,,
5134,7/20/2023 7:10,21.716,,,,,
5135,7/20/2023 7:20,21.716,,,,,
5136,7/20/2023 7:30,21.726,,,,,
5137,7/20/2023 7:40,21.748,,,,,
5138,7/20/2023 7:50,21.791,,,,,
5139,7/20/2023 8:00,21.844,,,,,
5140,7/20/2023 8:10,21.919,,,,,
5141,7/20/2023 8:20,21.984,,,,,
5142,7/20/2023 8:30,22.069,,,,,
5143,7/20/2023 8:40,22.166,,,,,
5144,7/20/2023 8:50,22.284,,,,,
5145,7/20/2023 9:00,22.391,,,,,
5146,7/20/2023 9:10,22.531,,,,,
5147,7/20/2023 9:20,22.67,,,,,
5148,7/20/2023 9:30,22.788,,,,,
5149,7/20/2023 9:40,22.96,,,,,
5150,7/20/2023 9:50,23.013,,,,,
5151,7/20/2023 10:00,23.903,,,,,
5152,7/20/2023 10:10,23.346,,,,,
5153,7/20/2023 10:20,23.078,,,,,
5154,7/20/2023 10:30,23.013,,,,,
5155,7/20/2023 10:40,22.927,,,,,
5156,7/20/2023 10:50,22.992,,,,,
5157,7/20/2023 11:00,23.099,,,,,
5158,7/20/2023 11:10,23.121,,,,,
5159,7/20/2023 11:20,23.131,,,,,
5160,7/20/2023 11:30,23.131,,,,,
5161,7/20/2023 11:40,23.142,,,,,
5162,7/20/2023 11:50,23.163,,,,,
5163,7/20/2023 12:00,23.185,,,,,
5164,7/20/2023 12:10,23.26,,,,,
5165,7/20/2023 12:20,23.335,,,,,
5166,7/20/2023 12:30,23.496,,,,,
5167,7/20/2023 12:40,23.646,,,,,
5168,7/20/2023 12:50,23.678,,,,,
5169,7/20/2023 13:00,23.55,,,,,
5170,7/20/2023 13:10,23.635,,,,,
5171,7/20/2023 13:20,23.764,,,,,
5172,7/20/2023 13:30,23.914,,,,,
5173,7/20/2023 13:40,23.925,,,,,
5174,7/20/2023 13:50,24,,,,,
5175,7/20/2023 14:00,24.129,,,,,
5176,7/20/2023 14:10,24.225,,,,,
5177,7/20/2023 14:20,24.214,,,,,
5178,7/20/2023 14:30,24.279,,,,,
5179,7/20/2023 14:40,24.408,,,,,
5180,7/20/2023 14:50,24.536,,,,,
5181,7/20/2023 15:00,24.74,,,,,
5182,7/20/2023 15:10,25.03,,,,,
5183,7/20/2023 15:20,25.319,,,,,
5184,7/20/2023 15:30,25.673,,,,,
5185,7/20/2023 15:40,26.038,,,,,
5186,7/20/2023 15:50,26.338,,,,,
5187,7/20/2023 16:00,26.553,,,,,
5188,7/20/2023 16:10,26.735,,,,,
5189,7/20/2023 16:20,26.928,,,,,
5190,7/20/2023 16:30,27.132,,,,,
5191,7/20/2023 16:40,27.389,,,,,
5192,7/20/2023 16:50,27.614,,,,,
5193,7/20/2023 17:00,27.775,,,,,
5194,7/20/2023 17:10,27.861,,,,,
5195,7/20/2023 17:20,27.85,,,,,
5196,7/20/2023 17:30,27.818,,,,,
5197,7/20/2023 17:40,27.732,,,,,
5198,7/20/2023 17:50,27.657,,,,,
5199,7/20/2023 18:00,27.593,,,,,
5200,7/20/2023 18:10,27.529,,,,,
5201,7/20/2023 18:20,27.443,,,,,
5202,7/20/2023 18:30,27.368,,,,,
5203,7/20/2023 18:40,27.314,,,,,
5204,7/20/2023 18:50,27.25,,,,,
5205,7/20/2023 19:00,27.185,,,,,
5206,7/20/2023 19:10,27.132,,,,,
5207,7/20/2023 19:20,27.057,,,,,
5208,7/20/2023 19:30,26.971,,,,,
5209,7/20/2023 19:40,26.896,,,,,
5210,7/20/2023 19:50,26.821,,,,,
5211,7/20/2023 20:00,26.735,,,,,
5212,7/20/2023 20:10,26.649,,,,,
5213,7/20/2023 20:20,26.553,,,,,
5214,7/20/2023 20:30,26.467,,,,,
5215,7/20/2023 20:40,26.37,,,,,
5216,7/20/2023 20:50,26.263,,,,,
5217,7/20/2023 21:00,26.166,,,,,
5218,7/20/2023 21:10,26.07,,,,,
5219,7/20/2023 21:20,25.952,,,,,
5220,7/20/2023 21:30,25.92,,,,,
5221,7/20/2023 21:40,25.577,,,,,
5222,7/20/2023 21:50,24.493,,,,,
5223,7/20/2023 22:00,24.054,,,,,
5224,7/20/2023 22:10,23.903,,,,,
5225,7/20/2023 22:20,23.893,,,,,
5226,7/20/2023 22:30,23.903,,,,,
5227,7/20/2023 22:40,23.828,,,,,
5228,7/20/2023 22:50,23.753,,,,,
5229,7/20/2023 23:00,23.71,,,,,
5230,7/20/2023 23:10,23.678,,,,,
5231,7/20/2023 23:20,23.635,,,,,
5232,7/20/2023 23:30,23.582,,,,,
5233,7/20/2023 23:40,23.56,,,,,
5234,7/20/2023 23:50,23.539,,,,,
5235,7/21/2023 0:00,23.507,,,,,
5236,7/21/2023 0:10,23.442,,,,,
5237,7/21/2023 0:20,23.271,,,,,
5238,7/21/2023 0:30,23.045,,,,,
5239,7/21/2023 0:40,22.874,,,,,
5240,7/21/2023 0:50,22.831,,,,,
5241,7/21/2023 1:00,22.917,,,,,
5242,7/21/2023 1:10,22.895,,,,,
5243,7/21/2023 1:20,22.788,,,,,
5244,7/21/2023 1:30,22.638,,,,,
5245,7/21/2023 1:40,22.552,,,,,
5246,7/21/2023 1:50,22.434,,,,,
5247,7/21/2023 2:00,22.381,,,,,
5248,7/21/2023 2:10,22.381,,,,,
5249,7/21/2023 2:20,22.359,,,,,
5250,7/21/2023 2:30,22.434,,,,,
5251,7/21/2023 2:40,22.466,,,,,
5252,7/21/2023 2:50,22.488,,,,,
5253,7/21/2023 3:00,22.509,,,,,
5254,7/21/2023 3:10,22.541,,,,,
5255,7/21/2023 3:20,22.584,,,,,
5256,7/21/2023 3:30,22.616,,,,,
5257,7/21/2023 3:40,22.638,,,,,
5258,7/21/2023 3:50,22.659,,,,,
5259,7/21/2023 4:00,22.692,,,,,
5260,7/21/2023 4:10,22.724,,,,,
5261,7/21/2023 4:20,22.745,,,,,
5262,7/21/2023 4:30,22.777,,,,,
5263,7/21/2023 4:40,22.81,,,,,
5264,7/21/2023 4:50,22.842,,,,,
5265,7/21/2023 5:00,22.895,,,,,
5266,7/21/2023 5:10,22.927,,,,,
5267,7/21/2023 5:20,22.981,,,,,
5268,7/21/2023 5:30,23.024,,,,,
5269,7/21/2023 5:40,23.078,,,,,
5270,7/21/2023 5:50,23.121,,,,,
5271,7/21/2023 6:00,23.153,,,,,
5272,7/21/2023 6:10,23.174,,,,,
5273,7/21/2023 6:20,23.185,,,,,
5274,7/21/2023 6:30,23.185,,,,,
5275,7/21/2023 6:40,23.185,,,,,
5276,7/21/2023 6:50,23.185,,,,,
5277,7/21/2023 7:00,23.185,,,,,
5278,7/21/2023 7:10,23.174,,,,,
5279,7/21/2023 7:20,23.174,,,,,
5280,7/21/2023 7:30,23.163,,,,,
5281,7/21/2023 7:40,23.163,,,,,
5282,7/21/2023 7:50,23.153,,,,,
5283,7/21/2023 8:00,23.153,,,,,
5284,7/21/2023 8:10,23.153,,,,,
5285,7/21/2023 8:20,23.163,,,,,
5286,7/21/2023 8:30,23.142,,,,,
5287,7/21/2023 8:40,23.142,,,,,
5288,7/21/2023 8:50,23.131,,,,,
5289,7/21/2023 9:00,23.121,,,,,
5290,7/21/2023 9:10,23.099,,,,,
5291,7/21/2023 9:20,23.099,,,,,
5292,7/21/2023 9:30,23.121,,,,,
5293,7/21/2023 9:40,23.121,,,,,
5294,7/21/2023 9:50,23.131,,,,,
5295,7/21/2023 10:00,23.142,,,,,
5296,7/21/2023 10:10,23.196,,,,,
5297,7/21/2023 10:20,23.121,,,,,
5298,7/21/2023 10:30,22.874,,,,,
5299,7/21/2023 10:40,22.616,,,,,
5300,7/21/2023 10:50,22.563,,,,,
5301,7/21/2023 11:00,22.509,,,,,
5302,7/21/2023 11:10,22.541,,,,,
5303,7/21/2023 11:20,22.52,,,,,
5304,7/21/2023 11:30,22.488,,,,,
5305,7/21/2023 11:40,22.498,,,,,
5306,7/21/2023 11:50,22.595,,,,,
5307,7/21/2023 12:00,22.638,,,,,
5308,7/21/2023 12:10,22.681,,,,,
5309,7/21/2023 12:20,22.692,,,,,
5310,7/21/2023 12:30,22.756,,,,,
5311,7/21/2023 12:40,22.81,,,,,
5312,7/21/2023 12:50,22.852,,,,,
5313,7/21/2023 13:00,22.895,,,,,
5314,7/21/2023 13:10,22.97,,,,,
5315,7/21/2023 13:20,22.992,,,,,
5316,7/21/2023 13:30,23.078,,,,,
5317,7/21/2023 13:40,23.003,,,,,
5318,7/21/2023 13:50,23.11,,,,,
5319,7/21/2023 14:00,23.099,,,,,
5320,7/21/2023 14:10,22.938,,,,,
5321,7/21/2023 14:20,23.045,,,,,
5322,7/21/2023 14:30,23.11,,,,,
5323,7/21/2023 14:40,23.153,,,,,
5324,7/21/2023 14:50,23.163,,,,,
5325,7/21/2023 15:00,23.131,,,,,
5326,7/21/2023 15:10,23.185,,,,,
5327,7/21/2023 15:20,23.26,,,,,
5328,7/21/2023 15:30,23.389,,,,,
5329,7/21/2023 15:40,23.582,,,,,
5330,7/21/2023 15:50,23.764,,,,,
5331,7/21/2023 16:00,23.968,,,,,
5332,7/21/2023 16:10,24.236,,,,,
5333,7/21/2023 16:20,24.493,,,,,
5334,7/21/2023 16:30,24.729,,,,,
5335,7/21/2023 16:40,24.965,,,,,
5336,7/21/2023 16:50,25.105,,,,,
5337,7/21/2023 17:00,25.18,,,,,
5338,7/21/2023 17:10,25.19,,,,,
5339,7/21/2023 17:20,25.255,,,,,
5340,7/21/2023 17:30,25.276,,,,,
5341,7/21/2023 17:40,25.287,,,,,
5342,7/21/2023 17:50,25.287,,,,,
5343,7/21/2023 18:00,25.266,,,,,
5344,7/21/2023 18:10,25.244,,,,,
5345,7/21/2023 18:20,25.201,,,,,
5346,7/21/2023 18:30,25.115,,,,,
5347,7/21/2023 18:40,25.062,,,,,
5348,7/21/2023 18:50,24.965,,,,,
5349,7/21/2023 19:00,24.89,,,,,
5350,7/21/2023 19:10,24.804,,,,,
5351,7/21/2023 19:20,24.697,,,,,
5352,7/21/2023 19:30,24.601,,,,,
5353,7/21/2023 19:40,24.536,,,,,
5354,7/21/2023 19:50,24.397,,,,,
5355,7/21/2023 20:00,24.247,,,,,
5356,7/21/2023 20:10,24.193,,,,,
5357,7/21/2023 20:20,24.172,,,,,
5358,7/21/2023 20:30,24.139,,,,,
5359,7/21/2023 20:40,24.043,,,,,
5360,7/21/2023 20:50,23.903,,,,,
5361,7/21/2023 21:00,23.785,,,,,
5362,7/21/2023 21:10,23.646,,,,,
5363,7/21/2023 21:20,23.582,,,,,
5364,7/21/2023 21:30,23.474,,,,,
5365,7/21/2023 21:40,23.314,,,,,
5366,7/21/2023 21:50,23.217,,,,,
5367,7/21/2023 22:00,23.142,,,,,
5368,7/21/2023 22:10,23.045,,,,,
5369,7/21/2023 22:20,23.013,,,,,
5370,7/21/2023 22:30,22.692,,,,,
5371,7/21/2023 22:40,22.606,,,,,
5372,7/21/2023 22:50,22.563,,,,,
5373,7/21/2023 23:00,22.52,,,,,
5374,7/21/2023 23:10,22.509,,,,,
5375,7/21/2023 23:20,22.509,,,,,
5376,7/21/2023 23:30,22.498,,,,,
5377,7/21/2023 23:40,22.498,,,,,
5378,7/21/2023 23:50,22.477,,,,,
5379,7/22/2023 0:00,22.466,,,,,
5380,7/22/2023 0:10,22.456,,,,,
5381,7/22/2023 0:20,22.434,,,,,
5382,7/22/2023 0:30,22.391,,,,,
5383,7/22/2023 0:40,22.327,,,,,
5384,7/22/2023 0:50,22.284,,,,,
5385,7/22/2023 1:00,22.22,,,,,
5386,7/22/2023 1:10,22.166,,,,,
5387,7/22/2023 1:20,22.112,,,,,
5388,7/22/2023 1:30,22.069,,,,,
5389,7/22/2023 1:40,22.016,,,,,
5390,7/22/2023 1:50,21.962,,,,,
5391,7/22/2023 2:00,21.919,,,,,
5392,7/22/2023 2:10,21.876,,,,,
5393,7/22/2023 2:20,21.855,,,,,
5394,7/22/2023 2:30,21.834,,,,,
5395,7/22/2023 2:40,21.812,,,,,
5396,7/22/2023 2:50,21.791,,,,,
5397,7/22/2023 3:00,21.812,,,,,
5398,7/22/2023 3:10,21.812,,,,,
5399,7/22/2023 3:20,21.78,,,,,
5400,7/22/2023 3:30,21.769,,,,,
5401,7/22/2023 3:40,21.769,,,,,
5402,7/22/2023 3:50,21.748,,,,,
5403,7/22/2023 4:00,21.748,,,,,
5404,7/22/2023 4:10,21.726,,,,,
5405,7/22/2023 4:20,21.716,,,,,
5406,7/22/2023 4:30,21.694,,,,,
5407,7/22/2023 4:40,21.694,,,,,
5408,7/22/2023 4:50,21.705,,,,,
5409,7/22/2023 5:00,21.726,,,,,
5410,7/22/2023 5:10,21.705,,,,,
5411,7/22/2023 5:20,21.683,,,,,
5412,7/22/2023 5:30,21.651,,,,,
5413,7/22/2023 5:40,21.608,,,,,
5414,7/22/2023 5:50,21.587,,,,,
5415,7/22/2023 6:00,21.565,,,,,
5416,7/22/2023 6:10,21.544,,,,,
5417,7/22/2023 6:20,21.522,,,,,
5418,7/22/2023 6:30,21.501,,,,,
5419,7/22/2023 6:40,21.458,,,,,
5420,7/22/2023 6:50,21.415,,,,,
5421,7/22/2023 7:00,21.383,,,,,
5422,7/22/2023 7:10,21.351,,,,,
5423,7/22/2023 7:20,21.319,,,,,
5424,7/22/2023 7:30,21.287,,,,,
5425,7/22/2023 7:40,21.276,,,,,
5426,7/22/2023 7:50,21.276,,,,,
5427,7/22/2023 8:00,21.287,,,,,
5428,7/22/2023 8:10,21.319,,,,,
5429,7/22/2023 8:20,21.372,,,,,
5430,7/22/2023 8:30,21.426,,,,,
5431,7/22/2023 8:40,21.512,,,,,
5432,7/22/2023 8:50,21.598,,,,,
5433,7/22/2023 9:00,21.705,,,,,
5434,7/22/2023 9:10,21.801,,,,,
5435,7/22/2023 9:20,21.93,,,,,
5436,7/22/2023 9:30,22.048,,,,,
5437,7/22/2023 9:40,22.209,,,,,
5438,7/22/2023 9:50,22.348,,,,,
5439,7/22/2023 10:00,22.52,,,,,
5440,7/22/2023 10:10,22.692,,,,,
5441,7/22/2023 10:20,22.863,,,,,
5442,7/22/2023 10:30,23.067,,,,,
5443,7/22/2023 10:40,23.303,,,,,
5444,7/22/2023 10:50,23.378,,,,,
5445,7/22/2023 11:00,24.247,,,,,
5446,7/22/2023 11:10,23.657,,,,,
5447,7/22/2023 11:20,23.185,,,,,
5448,7/22/2023 11:30,22.981,,,,,
5449,7/22/2023 11:40,22.885,,,,,
5450,7/22/2023 11:50,22.874,,,,,
5451,7/22/2023 12:00,22.788,,,,,
5452,7/22/2023 12:10,22.724,,,,,
5453,7/22/2023 12:20,22.649,,,,,
5454,7/22/2023 12:30,22.638,,,,,
5455,7/22/2023 12:40,22.702,,,,,
5456,7/22/2023 12:50,22.724,,,,,
5457,7/22/2023 13:00,22.767,,,,,
5458,7/22/2023 13:10,22.81,,,,,
5459,7/22/2023 13:20,22.917,,,,,
5460,7/22/2023 13:30,22.927,,,,,
5461,7/22/2023 13:40,22.874,,,,,
5462,7/22/2023 13:50,22.81,,,,,
5463,7/22/2023 14:00,22.724,,,,,
5464,7/22/2023 14:10,22.734,,,,,
5465,7/22/2023 14:20,22.831,,,,,
5466,7/22/2023 14:30,22.831,,,,,
5467,7/22/2023 14:40,22.788,,,,,
5468,7/22/2023 14:50,22.713,,,,,
5469,7/22/2023 15:00,22.638,,,,,
5470,7/22/2023 15:10,22.638,,,,,
5471,7/22/2023 15:20,22.692,,,,,
5472,7/22/2023 15:30,22.863,,,,,
5473,7/22/2023 15:40,23.099,,,,,
5474,7/22/2023 15:50,23.088,,,,,
5475,7/22/2023 16:00,23.271,,,,,
5476,7/22/2023 16:10,23.432,,,,,
5477,7/22/2023 16:20,23.657,,,,,
5478,7/22/2023 16:30,24.021,,,,,
5479,7/22/2023 16:40,24.408,,,,,
5480,7/22/2023 16:50,24.751,,,,,
5481,7/22/2023 17:00,25.073,,,,,
5482,7/22/2023 17:10,25.298,,,,,
5483,7/22/2023 17:20,25.512,,,,,
5484,7/22/2023 17:30,25.716,,,,,
5485,7/22/2023 17:40,25.92,,,,,
5486,7/22/2023 17:50,26.134,,,,,
5487,7/22/2023 18:00,26.274,,,,,
5488,7/22/2023 18:10,26.402,,,,,
5489,7/22/2023 18:20,26.477,,,,,
5490,7/22/2023 18:30,26.499,,,,,
5491,7/22/2023 18:40,26.456,,,,,
5492,7/22/2023 18:50,26.402,,,,,
5493,7/22/2023 19:00,26.349,,,,,
5494,7/22/2023 19:10,26.263,,,,,
5495,7/22/2023 19:20,26.209,,,,,
5496,7/22/2023 19:30,26.145,,,,,
5497,7/22/2023 19:40,26.07,,,,,
5498,7/22/2023 19:50,26.006,,,,,
5499,7/22/2023 20:00,25.931,,,,,
5500,7/22/2023 20:10,25.855,,,,,
5501,7/22/2023 20:20,25.78,,,,,
5502,7/22/2023 20:30,25.695,,,,,
5503,7/22/2023 20:40,25.609,,,,,
5504,7/22/2023 20:50,25.523,,,,,
5505,7/22/2023 21:00,25.437,,,,,
5506,7/22/2023 21:10,25.341,,,,,
5507,7/22/2023 21:20,25.255,,,,,
5508,7/22/2023 21:30,25.148,,,,,
5509,7/22/2023 21:40,25.051,,,,,
5510,7/22/2023 21:50,24.955,,,,,
5511,7/22/2023 22:00,24.869,,,,,
5512,7/22/2023 22:10,24.761,,,,,
5513,7/22/2023 22:20,24.686,,,,,
5514,7/22/2023 22:30,24.536,,,,,
5515,7/22/2023 22:40,24.45,,,,,
5516,7/22/2023 22:50,24.44,,,,,
5517,7/22/2023 23:00,24.193,,,,,
5518,7/22/2023 23:10,22.82,,,,,
5519,7/22/2023 23:20,22.338,,,,,
5520,7/22/2023 23:30,22.198,,,,,
5521,7/22/2023 23:40,22.155,,,,,
5522,7/22/2023 23:50,22.112,,,,,
5523,7/23/2023 0:00,22.069,,,,,
5524,7/23/2023 0:10,22.037,,,,,
5525,7/23/2023 0:20,22.005,,,,,
5526,7/23/2023 0:30,21.984,,,,,
5527,7/23/2023 0:40,21.952,,,,,
5528,7/23/2023 0:50,21.919,,,,,
5529,7/23/2023 1:00,21.887,,,,,
5530,7/23/2023 1:10,21.844,,,,,
5531,7/23/2023 1:20,21.823,,,,,
5532,7/23/2023 1:30,21.791,,,,,
5533,7/23/2023 1:40,21.78,,,,,
5534,7/23/2023 1:50,21.748,,,,,
5535,7/23/2023 2:00,21.726,,,,,
5536,7/23/2023 2:10,21.694,,,,,
5537,7/23/2023 2:20,21.662,,,,,
5538,7/23/2023 2:30,21.662,,,,,
5539,7/23/2023 2:40,21.662,,,,,
5540,7/23/2023 2:50,21.673,,,,,
5541,7/23/2023 3:00,21.694,,,,,
5542,7/23/2023 3:10,21.716,,,,,
5543,7/23/2023 3:20,21.694,,,,,
5544,7/23/2023 3:30,21.673,,,,,
5545,7/23/2023 3:40,21.587,,,,,
5546,7/23/2023 3:50,21.608,,,,,
5547,7/23/2023 4:00,21.587,,,,,
5548,7/23/2023 4:10,21.565,,,,,
5549,7/23/2023 4:20,21.49,,,,,
5550,7/23/2023 4:30,21.447,,,,,
5551,7/23/2023 4:40,21.383,,,,,
5552,7/23/2023 4:50,21.329,,,,,
5553,7/23/2023 5:00,21.276,,,,,
5554,7/23/2023 5:10,21.233,,,,,
5555,7/23/2023 5:20,21.201,,,,,
5556,7/23/2023 5:30,21.222,,,,,
5557,7/23/2023 5:40,21.233,,,,,
5558,7/23/2023 5:50,21.211,,,,,
5559,7/23/2023 6:00,21.201,,,,,
5560,7/23/2023 6:10,21.233,,,,,
5561,7/23/2023 6:20,21.265,,,,,
5562,7/23/2023 6:30,21.308,,,,,
5563,7/23/2023 6:40,21.351,,,,,
5564,7/23/2023 6:50,21.372,,,,,
5565,7/23/2023 7:00,21.415,,,,,
5566,7/23/2023 7:10,21.458,,,,,
5567,7/23/2023 7:20,21.501,,,,,
5568,7/23/2023 7:30,21.522,,,,,
5569,7/23/2023 7:40,21.522,,,,,
5570,7/23/2023 7:50,21.555,,,,,
5571,7/23/2023 8:00,21.565,,,,,
5572,7/23/2023 8:10,21.608,,,,,
5573,7/23/2023 8:20,21.64,,,,,
5574,7/23/2023 8:30,21.694,,,,,
5575,7/23/2023 8:40,21.769,,,,,
5576,7/23/2023 8:50,21.876,,,,,
5577,7/23/2023 9:00,21.984,,,,,
5578,7/23/2023 9:10,22.102,,,,,
5579,7/23/2023 9:20,22.241,,,,,
5580,7/23/2023 9:30,22.381,,,,,
5581,7/23/2023 9:40,22.541,,,,,
5582,7/23/2023 9:50,22.702,,,,,
5583,7/23/2023 10:00,22.917,,,,,
5584,7/23/2023 10:10,23.11,,,,,
5585,7/23/2023 10:20,23.335,,,,,
5586,7/23/2023 10:30,23.592,,,,,
5587,7/23/2023 10:40,23.818,,,,,
5588,7/23/2023 10:50,24.021,,,,,
5589,7/23/2023 11:00,24.279,,,,,
5590,7/23/2023 11:10,24.536,,,,,
5591,7/23/2023 11:20,24.515,,,,,
5592,7/23/2023 11:30,25.684,,,,,
5593,7/23/2023 11:40,25.094,,,,,
5594,7/23/2023 11:50,24.268,,,,,
5595,7/23/2023 12:00,23.903,,,,,
5596,7/23/2023 12:10,23.678,,,,,
5597,7/23/2023 12:20,23.614,,,,,
5598,7/23/2023 12:30,23.603,,,,,
5599,7/23/2023 12:40,23.55,,,,,
5600,7/23/2023 12:50,23.56,,,,,
5601,7/23/2023 13:00,23.592,,,,,
5602,7/23/2023 13:10,23.56,,,,,
5603,7/23/2023 13:20,23.56,,,,,
5604,7/23/2023 13:30,23.571,,,,,
5605,7/23/2023 13:40,23.582,,,,,
5606,7/23/2023 13:50,23.753,,,,,
5607,7/23/2023 14:00,23.903,,,,,
5608,7/23/2023 14:10,23.968,,,,,
5609,7/23/2023 14:20,24.021,,,,,
5610,7/23/2023 14:30,24.021,,,,,
5611,7/23/2023 14:40,24.064,,,,,
5612,7/23/2023 14:50,23.989,,,,,
5613,7/23/2023 15:00,23.936,,,,,
5614,7/23/2023 15:10,23.893,,,,,
5615,7/23/2023 15:20,23.871,,,,,
5616,7/23/2023 15:30,23.957,,,,,
5617,7/23/2023 15:40,24.043,,,,,
5618,7/23/2023 15:50,24.086,,,,,
5619,7/23/2023 16:00,24.118,,,,,
5620,7/23/2023 16:10,24.29,,,,,
5621,7/23/2023 16:20,24.365,,,,,
5622,7/23/2023 16:30,24.408,,,,,
5623,7/23/2023 16:40,24.547,,,,,
5624,7/23/2023 16:50,24.74,,,,,
5625,7/23/2023 17:00,24.997,,,,,
5626,7/23/2023 17:10,25.308,,,,,
5627,7/23/2023 17:20,25.609,,,,,
5628,7/23/2023 17:30,25.898,,,,,
5629,7/23/2023 17:40,26.134,,,,,
5630,7/23/2023 17:50,26.327,,,,,
5631,7/23/2023 18:00,26.467,,,,,
5632,7/23/2023 18:10,26.606,,,,,
5633,7/23/2023 18:20,26.692,,,,,
5634,7/23/2023 18:30,26.789,,,,,
5635,7/23/2023 18:40,26.906,,,,,
5636,7/23/2023 18:50,27.046,,,,,
5637,7/23/2023 19:00,27.153,,,,,
5638,7/23/2023 19:10,27.185,,,,,
5639,7/23/2023 19:20,27.175,,,,,
5640,7/23/2023 19:30,27.132,,,,,
5641,7/23/2023 19:40,27.067,,,,,
5642,7/23/2023 19:50,26.992,,,,,
5643,7/23/2023 20:00,26.928,,,,,
5644,7/23/2023 20:10,26.853,,,,,
5645,7/23/2023 20:20,26.767,,,,,
5646,7/23/2023 20:30,26.681,,,,,
5647,7/23/2023 20:40,26.617,,,,,
5648,7/23/2023 20:50,26.531,,,,,
5649,7/23/2023 21:00,26.467,,,,,
5650,7/23/2023 21:10,26.37,,,,,
5651,7/23/2023 21:20,26.284,,,,,
5652,7/23/2023 21:30,26.188,,,,,
5653,7/23/2023 21:40,26.091,,,,,
5654,7/23/2023 21:50,26.006,,,,,
5655,7/23/2023 22:00,25.909,,,,,
5656,7/23/2023 22:10,25.802,,,,,
5657,7/23/2023 22:20,25.727,,,,,
5658,7/23/2023 22:30,25.63,,,,,
5659,7/23/2023 22:40,25.544,,,,,
5660,7/23/2023 22:50,25.448,,,,,
5661,7/23/2023 23:00,25.362,,,,,
5662,7/23/2023 23:10,25.255,,,,,
5663,7/23/2023 23:20,25.148,,,,,
5664,7/23/2023 23:30,25.051,,,,,
5665,7/23/2023 23:40,24.997,,,,,
5666,7/23/2023 23:50,25.051,,,,,
5667,7/24/2023 0:00,24.182,,,,,
5668,7/24/2023 0:10,23.196,,,,,
5669,7/24/2023 0:20,23.045,,,,,
5670,7/24/2023 0:30,23.013,,,,,
5671,7/24/2023 0:40,22.96,,,,,
5672,7/24/2023 0:50,22.906,,,,,
5673,7/24/2023 1:00,22.874,,,,,
5674,7/24/2023 1:10,22.842,,,,,
5675,7/24/2023 1:20,22.799,,,,,
5676,7/24/2023 1:30,22.777,,,,,
5677,7/24/2023 1:40,22.734,,,,,
5678,7/24/2023 1:50,22.724,,,,,
5679,7/24/2023 2:00,22.702,,,,,
5680,7/24/2023 2:10,22.692,,,,,
5681,7/24/2023 2:20,22.67,,,,,
5682,7/24/2023 2:30,22.638,,,,,
5683,7/24/2023 2:40,22.627,,,,,
5684,7/24/2023 2:50,22.606,,,,,
5685,7/24/2023 3:00,22.606,,,,,
5686,7/24/2023 3:10,22.584,,,,,
5687,7/24/2023 3:20,22.574,,,,,
5688,7/24/2023 3:30,22.574,,,,,
5689,7/24/2023 3:40,22.584,,,,,
5690,7/24/2023 3:50,22.574,,,,,
5691,7/24/2023 4:00,22.563,,,,,
5692,7/24/2023 4:10,22.466,,,,,
