Field ID,Date_collected,Site,State,Quadrat,Count,Length_live,Length_box,Length_gaper,,,,,,
1023GOLD,10-16-23,GOLD,NY,4,95,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,4,96,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,4,97,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,4,98,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,4,99,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,4,100,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,1,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,2,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,3,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,4,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,5,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,6,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,7,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,8,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,9,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,10,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,11,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,12,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,13,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,14,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,15,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,16,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,17,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,18,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,19,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,20,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,21,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,22,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,23,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,24,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,25,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,26,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,27,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,28,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,29,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,30,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,31,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,32,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,33,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,34,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,35,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,36,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,37,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,38,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,39,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,40,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,41,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,42,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,43,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,44,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,45,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,46,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,47,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,48,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,49,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,50,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,51,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,52,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,53,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,54,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,55,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,56,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,57,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,58,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,59,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,60,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,61,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,62,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,63,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,64,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,65,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,66,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,67,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,68,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,69,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,70,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,71,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,72,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,73,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,74,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,75,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,76,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,77,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,78,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,79,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,80,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,81,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,82,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,83,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,84,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,85,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,86,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,87,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,88,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,89,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,90,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,91,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,92,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,93,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,94,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,95,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,96,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,97,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,98,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,99,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,5,100,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,1,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,2,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,3,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,4,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,5,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,6,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,7,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,8,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,9,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,10,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,11,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,12,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,13,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,14,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,15,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,16,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,17,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,18,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,19,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,20,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,21,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,22,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,23,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,24,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,25,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,26,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,27,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,28,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,29,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,30,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,31,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,32,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,33,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,34,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,35,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,36,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,37,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,38,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,39,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,40,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,41,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,42,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,43,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,44,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,45,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,46,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,47,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,48,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,49,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,50,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,51,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,52,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,53,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,54,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,55,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,56,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,57,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,58,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,59,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,60,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,61,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,62,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,63,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,64,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,65,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,66,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,67,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,68,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,69,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,70,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,71,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,72,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,73,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,74,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,75,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,76,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,77,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,78,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,79,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,80,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,81,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,82,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,83,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,84,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,85,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,86,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,87,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,88,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,89,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,90,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,91,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,92,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,93,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,94,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,95,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,96,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,97,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,98,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,99,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,6,100,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,1,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,2,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,3,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,4,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,5,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,6,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,7,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,8,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,9,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,10,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,11,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,12,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,13,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,14,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,15,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,16,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,17,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,18,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,19,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,20,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,21,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,22,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,23,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,24,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,25,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,26,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,27,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,28,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,29,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,30,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,31,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,32,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,33,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,34,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,35,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,36,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,37,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,38,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,39,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,40,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,41,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,42,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,43,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,44,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,45,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,46,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,47,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,48,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,49,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,50,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,51,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,52,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,53,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,54,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,55,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,56,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,57,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,58,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,59,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,60,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,61,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,62,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,63,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,64,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,65,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,66,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,67,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,68,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,69,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,70,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,71,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,72,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,73,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,74,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,75,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,76,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,77,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,78,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,79,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,80,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,81,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,82,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,83,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,84,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,85,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,86,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,87,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,88,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,89,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,90,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,91,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,92,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,93,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,94,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,95,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,96,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,97,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,98,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,99,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,7,100,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,1,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,2,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,3,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,4,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,5,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,6,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,7,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,8,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,9,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,10,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,11,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,12,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,13,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,14,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,15,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,16,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,17,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,18,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,19,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,20,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,21,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,22,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,23,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,24,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,25,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,26,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,27,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,28,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,29,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,30,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,31,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,32,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,33,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,34,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,35,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,36,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,37,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,38,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,39,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,40,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,41,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,42,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,43,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,44,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,45,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,46,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,47,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,48,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,49,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,50,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,51,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,52,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,53,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,54,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,55,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,56,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,57,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,58,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,59,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,60,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,61,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,62,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,63,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,64,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,65,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,66,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,67,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,68,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,69,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,70,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,71,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,72,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,73,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,74,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,75,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,76,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,77,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,78,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,79,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,80,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,81,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,82,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,83,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,84,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,85,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,86,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,87,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,88,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,89,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,90,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,91,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,92,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,93,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,94,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,95,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,96,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,97,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,98,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,99,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,8,100,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,1,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,2,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,3,,,,,,,,,
1023GOLD,10-16-23,GOLD,NY,9,4,,,,,,,,,
