Field ID,Date_collected,Site,State,Quadrat,Count,Length_live,Length_box,Length_gaper,,,,,,
1023FENC,10-5-23,FENC,CT,5,5,,116.6,,,,,,,
1023FENC,10-5-23,FENC,CT,5,6,18.19,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,7,25.31,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,8,31.47,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,9,,27.44,,,,,,,
1023FENC,10-5-23,FENC,CT,5,10,,27.32,,,,,,,
1023FENC,10-5-23,FENC,CT,5,11,,12.42,,,,,,,
1023FENC,10-5-23,FENC,CT,5,12,,10.98,,,,,,,
1023FENC,10-5-23,FENC,CT,5,13,,10.98,,,,,,,
1023FENC,10-5-23,FENC,CT,5,14,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,15,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,16,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,17,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,18,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,19,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,20,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,21,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,22,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,23,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,24,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,25,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,26,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,27,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,28,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,29,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,30,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,31,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,32,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,33,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,34,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,35,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,36,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,37,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,38,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,39,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,40,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,41,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,42,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,43,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,44,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,45,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,46,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,47,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,48,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,49,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,50,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,51,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,52,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,53,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,54,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,55,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,56,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,57,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,58,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,59,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,60,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,61,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,62,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,63,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,64,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,65,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,66,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,67,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,68,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,69,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,70,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,71,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,72,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,73,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,74,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,75,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,76,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,77,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,78,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,79,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,80,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,81,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,82,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,83,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,84,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,85,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,86,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,87,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,88,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,89,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,90,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,91,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,92,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,93,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,94,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,95,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,96,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,97,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,98,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,99,,,,,,,,,
1023FENC,10-5-23,FENC,CT,5,100,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,1,117.01,122.32,,,,,,,
1023FENC,10-5-23,FENC,CT,6,2,95.81,27.26,,,,,,,
1023FENC,10-5-23,FENC,CT,6,3,104.3,90.27,,,,,,,
1023FENC,10-5-23,FENC,CT,6,4,46.94,68.24,,,,,,,
1023FENC,10-5-23,FENC,CT,6,5,47.25,126.73,,,,,,,
1023FENC,10-5-23,FENC,CT,6,6,42.66,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,7,37.54,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,8,121.06,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,9,8.63,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,10,8.57,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,11,121.19,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,12,46.7,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,13,5.08,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,14,7.23,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,15,5.4,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,16,152.1,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,17,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,18,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,19,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,20,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,21,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,22,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,23,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,24,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,25,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,26,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,27,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,28,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,29,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,30,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,31,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,32,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,33,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,34,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,35,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,36,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,37,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,38,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,39,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,40,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,41,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,42,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,43,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,44,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,45,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,46,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,47,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,48,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,49,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,50,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,51,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,52,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,53,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,54,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,55,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,56,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,57,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,58,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,59,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,60,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,61,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,62,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,63,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,64,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,65,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,66,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,67,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,68,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,69,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,70,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,71,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,72,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,73,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,74,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,75,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,76,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,77,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,78,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,79,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,80,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,81,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,82,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,83,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,84,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,85,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,86,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,87,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,88,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,89,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,90,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,91,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,92,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,93,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,94,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,95,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,96,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,97,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,98,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,99,,,,,,,,,
1023FENC,10-5-23,FENC,CT,6,100,,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,1,98.38,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,2,95.44,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,3,90.61,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,4,56.97,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,5,55.97,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,6,131.77,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,7,107.26,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,8,24.19,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,9,63.62,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,10,49.46,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,11,51.46,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,12,97.57,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,13,,132.7,,,,,,,
1023FENC,10-5-23,FENC,CT,7,14,31.31,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,15,104.99,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,16,116.83,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,17,30.81,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,18,38.52,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,19,60.53,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,20,34.77,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,21,38.87,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,22,100.3,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,23,59.75,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,24,48.72,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,25,65.48,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,26,64,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,27,77.9,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,28,85.13,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,29,119.98,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,30,102.77,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,31,72.56,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,32,53.87,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,33,79.08,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,34,39.96,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,35,42.1,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,36,100.49,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,37,99.72,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,38,103.05,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,39,70.87,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,40,63.37,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,41,62.02,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,42,64.38,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,43,31.04,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,44,44.84,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,45,53.8,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,46,98.83,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,47,68.23,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,48,43.5,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,49,101.48,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,50,65.37,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,51,77.09,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,52,40.69,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,53,45.84,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,54,57.25,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,55,81.87,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,56,75.45,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,57,73.48,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,58,41.25,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,59,107.01,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,60,54.96,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,61,69.87,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,62,38.31,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,63,,84.97,,,,,,,
1023FENC,10-5-23,FENC,CT,7,64,38.6,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,65,103.89,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,66,89.58,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,67,58.96,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,68,82.21,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,69,71.6,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,70,,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,71,,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,72,,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,73,,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,74,,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,75,,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,76,,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,77,,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,78,,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,79,,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,80,,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,81,,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,82,,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,83,,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,84,,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,85,,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,86,,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,87,,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,88,,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,89,,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,90,,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,91,,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,92,,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,93,,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,94,,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,95,,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,96,,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,97,,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,98,,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,99,,,,,,,,,
1023FENC,10-5-23,FENC,CT,7,100,,,,,,,,,
1023FENC,10-5-23,FENC,CT,8,1,82.16,,,,,,,,
1023FENC,10-5-23,FENC,CT,8,2,34.54,,,,,,,,
1023FENC,10-5-23,FENC,CT,8,3,89.52,,,,,,,,
1023FENC,10-5-23,FENC,CT,8,4,48.35,,,,,,,,
1023FENC,10-5-23,FENC,CT,8,5,23.87,,,,,,,,
1023FENC,10-5-23,FENC,CT,8,6,32.58,,,,,,,,
1023FENC,10-5-23,FENC,CT,8,7,169,,,,,,,,
1023FENC,10-5-23,FENC,CT,8,8,58.46,,,,,,,,
1023FENC,10-5-23,FENC,CT,8,9,32.03,,,,,,,,
1023FENC,10-5-23,FENC,CT,8,10,123.91,,,,,,,,
1023FENC,10-5-23,FENC,CT,8,11,59.3,,,,,,,,
1023FENC,10-5-23,FENC,CT,8,12,63.38,,,,,,,,
1023FENC,10-5-23,FENC,CT,8,13,100.01,,,,,,,,
1023FENC,10-5-23,FENC,CT,8,14,120.51,,,,,,,,
1023FENC,10-5-23,FENC,CT,8,15,111.93,,,,,,,,
1023FENC,10-5-23,FENC,CT,8,16,15.22,,,,,,,,
1023FENC,10-5-23,FENC,CT,8,17,,82.19,,,,,,,
1023FENC,10-5-23,FENC,CT,8,18,,49.15,,,,,,,
1023FENC,10-5-23,FENC,CT,8,19,,41.65,,,,,,,
1023FENC,10-5-23,FENC,CT,8,20,,84.92,,,,,,,
1023FENC,10-5-23,FENC,CT,8,21,42.64,,,,,,,,
1023FENC,10-5-23,FENC,CT,8,22,98.91,,,,,,,,
1023FENC,10-5-23,FENC,CT,8,23,62.54,,,,,,,,
1023FENC,10-5-23,FENC,CT,8,24,23.66,,,,,,,,
1023FENC,10-5-23,FENC,CT,8,25,10.25,,,,,,,,
1023FENC,10-5-23,FENC,CT,8,26,39.63,,,,,,,,
1023FENC,10-5-23,FENC,CT,8,27,,38.02,,,,,,,
1023FENC,10-5-23,FENC,CT,8,28,97.87,,,,,,,,
1023FENC,10-5-23,FENC,CT,8,29,78.54,,,,,,,,
1023FENC,10-5-23,FENC,CT,8,30,55.65,,,,,,,,
1023FENC,10-5-23,FENC,CT,8,31,58.34,,,,,,,,
1023FENC,10-5-23,FENC,CT,8,32,103.18,,,,,,,,
1023FENC,10-5-23,FENC,CT,8,33,74.62,,,,,,,,
1023FENC,10-5-23,FENC,CT,8,34,51.15,,,,,,,,
1023FENC,10-5-23,FENC,CT,8,35,,122.83,,,,,,,
1023FENC,10-5-23,FENC,CT,8,36,78.59,,,,,,,,
1023FENC,10-5-23,FENC,CT,8,37,91.71,,,,,,,,
1023FENC,10-5-23,FENC,CT,8,38,16.28,,,,,,,,
1023FENC,10-5-23,FENC,CT,8,39,26.07,,,,,,,,
1023FENC,10-5-23,FENC,CT,8,40,,104.11,,,,,,,
1023FENC,10-5-23,FENC,CT,8,41,,99.14,,,,,,,
1023FENC,10-5-23,FENC,CT,8,42,83.27,,,,,,,,
1023FENC,10-5-23,FENC,CT,8,43,13.39,,,,,,,,
1023FENC,10-5-23,FENC,CT,8,44,124.47,,,,,,,,
1023FENC,10-5-23,FENC,CT,8,45,125.72,,,,,,,,
1023FENC,10-5-23,FENC,CT,8,46,43.51,,,,,,,,
1023FENC,10-5-23,FENC,CT,8,47,31.36,,,,,,,,
1023FENC,10-5-23,FENC,CT,8,48,25.9,,,,,,,,
1023FENC,10-5-23,FENC,CT,8,49,64.42,,,,,,,,
1023FENC,10-5-23,FENC,CT,8,50,,70.08,,,,,,,
1023FENC,10-5-23,FENC,CT,8,51,,117.11,,,,,,,
1023FENC,10-5-23,FENC,CT,8,52,33.64,,,,,,,,
1023FENC,10-5-23,FENC,CT,8,53,26.65,,,,,,,,
1023FENC,10-5-23,FENC,CT,8,54,37.35,,,,,,,,
1023FENC,10-5-23,FENC,CT,8,55,75.17,,,,,,,,
1023FENC,10-5-23,FENC,CT,8,56,16.27,,,,,,,,
1023FENC,10-5-23,FENC,CT,8,57,107.9,,,,,,,,
1023FENC,10-5-23,FENC,CT,8,58,98.4,,,,,,,,
1023FENC,10-5-23,FENC,CT,8,59,27.76,,,,,,,,
1023FENC,10-5-23,FENC,CT,8,60,49.36,,,,,,,,
1023FENC,10-5-23,FENC,CT,8,61,31.42,,,,,,,,
1023FENC,10-5-23,FENC,CT,8,62,65.77,,,,,,,,
1023FENC,10-5-23,FENC,CT,8,63,,95.5,,,,,,,
1023FENC,10-5-23,FENC,CT,8,64,,,107.11,,,,,,
1023FENC,10-5-23,FENC,CT,8,65,82.7,,,,,,,,
1023FENC,10-5-23,FENC,CT,8,66,49.3,,,,,,,,
1023FENC,10-5-23,FENC,CT,8,67,44.29,,,,,,,,
1023FENC,10-5-23,FENC,CT,8,68,88.45,,,,,,,,
1023FENC,10-5-23,FENC,CT,8,69,90.95,,,,,,,,
1023FENC,10-5-23,FENC,CT,8,70,89.79,,,,,,,,
1023FENC,10-5-23,FENC,CT,8,71,40.47,,,,,,,,
1023FENC,10-5-23,FENC,CT,8,72,51.38,,,,,,,,
1023FENC,10-5-23,FENC,CT,8,73,77.71,,,,,,,,
1023FENC,10-5-23,FENC,CT,8,74,,70.27,,,,,,,
1023FENC,10-5-23,FENC,CT,8,75,,29.59,,,,,,,
1023FENC,10-5-23,FENC,CT,8,76,,,97.26,,,,,,
1023FENC,10-5-23,FENC,CT,8,77,47.15,,,,,,,,
1023FENC,10-5-23,FENC,CT,8,78,112.37,,,,,,,,
1023FENC,10-5-23,FENC,CT,8,79,36.53,,,,,,,,
1023FENC,10-5-23,FENC,CT,8,80,98.82,,,,,,,,
1023FENC,10-5-23,FENC,CT,8,81,63.43,,,,,,,,
1023FENC,10-5-23,FENC,CT,8,82,33.33,,,,,,,,
1023FENC,10-5-23,FENC,CT,8,83,,67.08,,,,,,,
1023FENC,10-5-23,FENC,CT,8,84,,30.82,,,,,,,
1023FENC,10-5-23,FENC,CT,8,85,77.44,,,,,,,,
1023FENC,10-5-23,FENC,CT,8,86,31.14,,,,,,,,
1023FENC,10-5-23,FENC,CT,8,87,,54.66,,,,,,,
1023FENC,10-5-23,FENC,CT,8,88,57.65,,,,,,,,
1023FENC,10-5-23,FENC,CT,8,89,41.11,,,,,,,,
1023FENC,10-5-23,FENC,CT,8,90,122.32,,,,,,,,
1023FENC,10-5-23,FENC,CT,8,91,59.71,,,,,,,,
1023FENC,10-5-23,FENC,CT,8,92,58.24,,,,,,,,
1023FENC,10-5-23,FENC,CT,8,93,35.93,,,,,,,,
1023FENC,10-5-23,FENC,CT,8,94,63.08,,,,,,,,
1023FENC,10-5-23,FENC,CT,8,95,104.65,,,,,,,,
1023FENC,10-5-23,FENC,CT,8,96,75.43,,,,,,,,
1023FENC,10-5-23,FENC,CT,8,97,46.16,,,,,,,,
1023FENC,10-5-23,FENC,CT,8,98,34.06,,,,,,,,
1023FENC,10-5-23,FENC,CT,8,99,110.58,,,,,,,,
1023FENC,10-5-23,FENC,CT,8,100,,46.29,,,,,,,
1023FENC,10-5-23,FENC,CT,9,1,134.41,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,2,46.22,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,3,139.1,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,4,59.7,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,5,,88.31,,,,,,,
1023FENC,10-5-23,FENC,CT,9,6,,107.99,,,,,,,
1023FENC,10-5-23,FENC,CT,9,7,,117.99,,,,,,,
1023FENC,10-5-23,FENC,CT,9,8,,28.51,,,,,,,
1023FENC,10-5-23,FENC,CT,9,9,,,152.76,,,,,,
1023FENC,10-5-23,FENC,CT,9,10,,,103.69,,,,,,
1023FENC,10-5-23,FENC,CT,9,11,32.24,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,12,81.95,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,13,78.2,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,14,21.08,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,15,68.85,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,16,44.93,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,17,65.51,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,18,99.45,,,,,,,,
1023FENC,10-5-23,FENC,CT,9,19,31.74,,,,,,,,
