Field ID,Date_collected,Site,State,Quadrat,Count,Height_live,Height_box,Height_gaper
0824GOLD,8/14/2024,GOLD,NY,5,58,,39.8,
0824GOLD,8/14/2024,GOLD,NY,5,59,,49.2,
0824GOLD,8/14/2024,GOLD,NY,5,60,83.78,,
0824GOLD,8/14/2024,GOLD,NY,5,61,,45.91,
0824GOLD,8/14/2024,GOLD,NY,5,62,,48.58,
0824GOLD,8/14/2024,GOLD,NY,5,63,72.49,,
0824GOLD,8/14/2024,GOLD,NY,5,64,,,
0824GOLD,8/14/2024,GOLD,NY,5,65,,,
0824GOLD,8/14/2024,GOLD,NY,5,66,,,
0824GOLD,8/14/2024,GOLD,NY,5,67,,,
0824GOLD,8/14/2024,GOLD,NY,5,68,,,
0824GOLD,8/14/2024,GOLD,NY,5,69,,,
0824GOLD,8/14/2024,GOLD,NY,5,70,,,
0824GOLD,8/14/2024,GOLD,NY,5,71,,,
0824GOLD,8/14/2024,GOLD,NY,5,72,,,
0824GOLD,8/14/2024,GOLD,NY,5,73,,,
0824GOLD,8/14/2024,GOLD,NY,5,74,,,
0824GOLD,8/14/2024,GOLD,NY,5,75,,,
0824GOLD,8/14/2024,GOLD,NY,5,76,,,
0824GOLD,8/14/2024,GOLD,NY,5,77,,,
0824GOLD,8/14/2024,GOLD,NY,5,78,,,
0824GOLD,8/14/2024,GOLD,NY,5,79,,,
0824GOLD,8/14/2024,GOLD,NY,5,80,,,
0824GOLD,8/14/2024,GOLD,NY,5,81,,,
0824GOLD,8/14/2024,GOLD,NY,5,82,,,
0824GOLD,8/14/2024,GOLD,NY,5,83,,,
0824GOLD,8/14/2024,GOLD,NY,5,84,,,
0824GOLD,8/14/2024,GOLD,NY,5,85,,,
0824GOLD,8/14/2024,GOLD,NY,5,86,,,
0824GOLD,8/14/2024,GOLD,NY,5,87,,,
0824GOLD,8/14/2024,GOLD,NY,5,88,,,
0824GOLD,8/14/2024,GOLD,NY,5,89,,,
0824GOLD,8/14/2024,GOLD,NY,5,90,,,
0824GOLD,8/14/2024,GOLD,NY,5,91,,,
0824GOLD,8/14/2024,GOLD,NY,5,92,,,
0824GOLD,8/14/2024,GOLD,NY,5,93,,,
0824GOLD,8/14/2024,GOLD,NY,5,94,,,
0824GOLD,8/14/2024,GOLD,NY,5,95,,,
0824GOLD,8/14/2024,GOLD,NY,5,96,,,
0824GOLD,8/14/2024,GOLD,NY,5,97,,,
0824GOLD,8/14/2024,GOLD,NY,5,98,,,
0824GOLD,8/14/2024,GOLD,NY,5,99,,,
0824GOLD,8/14/2024,GOLD,NY,5,100,,,
0824GOLD,8/14/2024,GOLD,NY,6,1,140.82,,
0824GOLD,8/14/2024,GOLD,NY,6,2,72.07,,
0824GOLD,8/14/2024,GOLD,NY,6,3,,42.06,
0824GOLD,8/14/2024,GOLD,NY,6,4,,53.59,
0824GOLD,8/14/2024,GOLD,NY,6,5,115.58,,
0824GOLD,8/14/2024,GOLD,NY,6,6,151.76,,
0824GOLD,8/14/2024,GOLD,NY,6,7,,81.01,
0824GOLD,8/14/2024,GOLD,NY,6,8,144.76,,
0824GOLD,8/14/2024,GOLD,NY,6,9,99.38,,
0824GOLD,8/14/2024,GOLD,NY,6,10,95.9,,
0824GOLD,8/14/2024,GOLD,NY,6,11,108.99,,
0824GOLD,8/14/2024,GOLD,NY,6,12,,93.67,
0824GOLD,8/14/2024,GOLD,NY,6,13,,84.31,
0824GOLD,8/14/2024,GOLD,NY,6,14,,42.5,
0824GOLD,8/14/2024,GOLD,NY,6,15,,53.83,
0824GOLD,8/14/2024,GOLD,NY,6,16,,102.79,
0824GOLD,8/14/2024,GOLD,NY,6,17,150.3,,
0824GOLD,8/14/2024,GOLD,NY,6,18,105.27,,
0824GOLD,8/14/2024,GOLD,NY,6,19,,145.2,
0824GOLD,8/14/2024,GOLD,NY,6,20,,47.88,
0824GOLD,8/14/2024,GOLD,NY,6,21,130.76,,
0824GOLD,8/14/2024,GOLD,NY,6,22,142.52,,
0824GOLD,8/14/2024,GOLD,NY,6,23,,124.86,
0824GOLD,8/14/2024,GOLD,NY,6,24,,132.35,
0824GOLD,8/14/2024,GOLD,NY,6,25,,107.16,
0824GOLD,8/14/2024,GOLD,NY,6,26,110.25,,
0824GOLD,8/14/2024,GOLD,NY,6,27,98.15,,
0824GOLD,8/14/2024,GOLD,NY,6,28,,38.65,
0824GOLD,8/14/2024,GOLD,NY,6,29,,66.01,
0824GOLD,8/14/2024,GOLD,NY,6,30,,58.62,
0824GOLD,8/14/2024,GOLD,NY,6,31,169.97,,
0824GOLD,8/14/2024,GOLD,NY,6,32,107.51,,
0824GOLD,8/14/2024,GOLD,NY,6,33,78.14,,
0824GOLD,8/14/2024,GOLD,NY,6,34,113.09,,
0824GOLD,8/14/2024,GOLD,NY,6,35,,89.36,
0824GOLD,8/14/2024,GOLD,NY,6,36,,57.36,
0824GOLD,8/14/2024,GOLD,NY,6,37,,45.14,
0824GOLD,8/14/2024,GOLD,NY,6,38,128.22,,
0824GOLD,8/14/2024,GOLD,NY,6,39,124.57,,
0824GOLD,8/14/2024,GOLD,NY,6,40,130.97,,
0824GOLD,8/14/2024,GOLD,NY,6,41,104.1,,
0824GOLD,8/14/2024,GOLD,NY,6,42,130.99,,
0824GOLD,8/14/2024,GOLD,NY,6,43,,94.87,
0824GOLD,8/14/2024,GOLD,NY,6,44,118.47,,
0824GOLD,8/14/2024,GOLD,NY,6,45,,88.73,
0824GOLD,8/14/2024,GOLD,NY,6,46,,97.72,
0824GOLD,8/14/2024,GOLD,NY,6,47,,97.41,
0824GOLD,8/14/2024,GOLD,NY,6,48,,32.62,
0824GOLD,8/14/2024,GOLD,NY,6,49,110.41,,
0824GOLD,8/14/2024,GOLD,NY,6,50,132.32,,
0824GOLD,8/14/2024,GOLD,NY,6,51,127.57,,
0824GOLD,8/14/2024,GOLD,NY,6,52,121.33,,
0824GOLD,8/14/2024,GOLD,NY,6,53,,79.32,
0824GOLD,8/14/2024,GOLD,NY,6,54,131.22,,
0824GOLD,8/14/2024,GOLD,NY,6,55,121.32,,
0824GOLD,8/14/2024,GOLD,NY,6,56,118.61,,
0824GOLD,8/14/2024,GOLD,NY,6,57,123.21,,
0824GOLD,8/14/2024,GOLD,NY,6,58,88.14,,
0824GOLD,8/14/2024,GOLD,NY,6,59,,90.41,
0824GOLD,8/14/2024,GOLD,NY,6,60,,44.9,
0824GOLD,8/14/2024,GOLD,NY,6,61,112.59,,
0824GOLD,8/14/2024,GOLD,NY,6,62,118.99,,
0824GOLD,8/14/2024,GOLD,NY,6,63,113.16,,
0824GOLD,8/14/2024,GOLD,NY,6,64,,108.17,
0824GOLD,8/14/2024,GOLD,NY,6,65,,97.49,
0824GOLD,8/14/2024,GOLD,NY,6,66,110.2,,
0824GOLD,8/14/2024,GOLD,NY,6,67,,83.39,
0824GOLD,8/14/2024,GOLD,NY,6,68,,94.94,
0824GOLD,8/14/2024,GOLD,NY,6,69,110.5,,
0824GOLD,8/14/2024,GOLD,NY,6,70,,61.04,
0824GOLD,8/14/2024,GOLD,NY,6,71,,90.44,
0824GOLD,8/14/2024,GOLD,NY,6,72,129.4,,
0824GOLD,8/14/2024,GOLD,NY,6,73,,86.94,
0824GOLD,8/14/2024,GOLD,NY,6,74,156.9,,
0824GOLD,8/14/2024,GOLD,NY,6,75,128.63,,
0824GOLD,8/14/2024,GOLD,NY,6,76,117.05,,
0824GOLD,8/14/2024,GOLD,NY,6,77,,46.88,
0824GOLD,8/14/2024,GOLD,NY,6,78,128.48,,
0824GOLD,8/14/2024,GOLD,NY,6,79,,60.7,
0824GOLD,8/14/2024,GOLD,NY,6,80,75.57,,
0824GOLD,8/14/2024,GOLD,NY,6,81,102.32,,
0824GOLD,8/14/2024,GOLD,NY,6,82,97.56,,
0824GOLD,8/14/2024,GOLD,NY,6,83,,52.7,
0824GOLD,8/14/2024,GOLD,NY,6,84,,81.61,
0824GOLD,8/14/2024,GOLD,NY,6,85,,70.77,
0824GOLD,8/14/2024,GOLD,NY,6,86,156.38,,
0824GOLD,8/14/2024,GOLD,NY,6,87,97.51,,
0824GOLD,8/14/2024,GOLD,NY,6,88,115.44,,
0824GOLD,8/14/2024,GOLD,NY,6,89,133.72,,
0824GOLD,8/14/2024,GOLD,NY,6,90,101.21,,
0824GOLD,8/14/2024,GOLD,NY,6,91,138.55,,
0824GOLD,8/14/2024,GOLD,NY,6,92,62.57,,
0824GOLD,8/14/2024,GOLD,NY,6,93,,68.03,
0824GOLD,8/14/2024,GOLD,NY,6,94,,91.37,
0824GOLD,8/14/2024,GOLD,NY,6,95,,63.51,
0824GOLD,8/14/2024,GOLD,NY,6,96,,73.02,
0824GOLD,8/14/2024,GOLD,NY,6,97,158.96,,
0824GOLD,8/14/2024,GOLD,NY,6,98,57.39,,
0824GOLD,8/14/2024,GOLD,NY,6,99,116.31,,
0824GOLD,8/14/2024,GOLD,NY,6,100,,,
